Concept ID,Concept,Paper ID,Paper,Mention Count,Role,Source Path
interaction-episode,Interaction episode,07,Interaction,5,Originating,02_Research_Papers/07_Interaction/Interaction_Toward_a_General_Theory_of_Interaction.docx
interaction-episode,Interaction episode,08,Behavior,0,No direct mention,02_Research_Papers/08_Behavior/Behavior_Toward_a_Scientific_Theory_of_Computational_Behavior.docx
interaction-episode,Interaction episode,09,Measurement,0,No direct mention,02_Research_Papers/09_Measurement/Measurement_Toward_a_Scientific_Framework_for_Interaction_Research.docx
interaction-episode,Interaction episode,10,Interaction Similarity,0,No direct mention,02_Research_Papers/10_Similarity/Interaction_Similarity_Toward_a_General_Theory_of_Comparable_Interactions.docx
interaction-episode,Interaction episode,11,Interaction Transfer,0,No direct mention,02_Research_Papers/11_Transfer/Interaction_Transfer_Toward_a_Theory_of_Experience_and_Adaptation.docx
interaction-episode,Interaction episode,12,Interaction Strategies,0,No direct mention,02_Research_Papers/12_Strategies/Interaction_Strategies_Toward_a_Theory_of_Behavioral_Organization.docx
interaction-episode,Interaction episode,13,Formal Models of Computational Interaction,3,Supporting,02_Research_Papers/13_Formal_Models/Formal_Models_of_Computational_Interaction_Toward_a_Mathematical_Foundation.docx
interaction-episode,Interaction episode,14,Predicting Interaction,1,Supporting,02_Research_Papers/14_Prediction/Predicting_Interaction_Toward_a_Predictive_Theory_of_Computational_Interaction.docx
interaction-episode,Interaction episode,15,Comparative Interaction,0,No direct mention,02_Research_Papers/15_Comparative_Interaction/Comparative_Interaction_Toward_a_Scientific_Method_for_Comparing_Computational_Interactions.docx
interaction-episode,Interaction episode,16,Computational Interaction Science,2,Supporting,02_Research_Papers/16_Program_Synthesis/Computational_Interaction_Science_Foundations.docx
coupling,Coupling,01,"INTERACTION AS A
SCIENTIFIC EXPLANANDUM",9,Supporting,02_Research_Papers/01_Scientific_Explanandum/Interaction_as_a_Scientific_Explanandum.docx
coupling,Coupling,02,"CAN INTERACTION BECOME A
PRIMARY SCIENTIFIC OBJECT?",18,Supporting,02_Research_Papers/02_Primary_Scientific_Object/Can_Interaction_Become_a_Primary_Scientific_Object.docx
coupling,Coupling,03,How Sciences Define Their Objects,2,Supporting,02_Research_Papers/03_Architecture_of_Sciences/How_Sciences_Define_Their_Objects.docx
coupling,Coupling,04,"Representation, Invariance, and Projection",0,No direct mention,02_Research_Papers/04_Representation_and_Projection/Representation_Invariance_and_Projection.docx
coupling,Coupling,05,"Ontology, Semantics, Representation, and Interpretation",0,No direct mention,02_Research_Papers/05_Ontology_Semantics_Interpretation/Ontology_Semantics_Representation_and_Interpretation.docx
coupling,Coupling,06,"Opportunity, Affordance, and Action Availability",1,Supporting,02_Research_Papers/06_Opportunity/Opportunity_Affordance_and_Action_Availability.docx
coupling,Coupling,07,Interaction,36,Originating,02_Research_Papers/07_Interaction/Interaction_Toward_a_General_Theory_of_Interaction.docx
coupling,Coupling,08,Behavior,1,Supporting,02_Research_Papers/08_Behavior/Behavior_Toward_a_Scientific_Theory_of_Computational_Behavior.docx
coupling,Coupling,09,Measurement,0,No direct mention,02_Research_Papers/09_Measurement/Measurement_Toward_a_Scientific_Framework_for_Interaction_Research.docx
coupling,Coupling,10,Interaction Similarity,2,Supporting,02_Research_Papers/10_Similarity/Interaction_Similarity_Toward_a_General_Theory_of_Comparable_Interactions.docx
coupling,Coupling,11,Interaction Transfer,0,No direct mention,02_Research_Papers/11_Transfer/Interaction_Transfer_Toward_a_Theory_of_Experience_and_Adaptation.docx
coupling,Coupling,12,Interaction Strategies,2,Supporting,02_Research_Papers/12_Strategies/Interaction_Strategies_Toward_a_Theory_of_Behavioral_Organization.docx
coupling,Coupling,13,Formal Models of Computational Interaction,6,Supporting,02_Research_Papers/13_Formal_Models/Formal_Models_of_Computational_Interaction_Toward_a_Mathematical_Foundation.docx
coupling,Coupling,14,Predicting Interaction,1,Supporting,02_Research_Papers/14_Prediction/Predicting_Interaction_Toward_a_Predictive_Theory_of_Computational_Interaction.docx
coupling,Coupling,15,Comparative Interaction,2,Supporting,02_Research_Papers/15_Comparative_Interaction/Comparative_Interaction_Toward_a_Scientific_Method_for_Comparing_Computational_Interactions.docx
coupling,Coupling,16,Computational Interaction Science,2,Supporting,02_Research_Papers/16_Program_Synthesis/Computational_Interaction_Science_Foundations.docx
perturbation,Perturbation,01,"INTERACTION AS A
SCIENTIFIC EXPLANANDUM",1,Supporting,02_Research_Papers/01_Scientific_Explanandum/Interaction_as_a_Scientific_Explanandum.docx
perturbation,Perturbation,02,"CAN INTERACTION BECOME A
PRIMARY SCIENTIFIC OBJECT?",0,No direct mention,02_Research_Papers/02_Primary_Scientific_Object/Can_Interaction_Become_a_Primary_Scientific_Object.docx
perturbation,Perturbation,03,How Sciences Define Their Objects,0,No direct mention,02_Research_Papers/03_Architecture_of_Sciences/How_Sciences_Define_Their_Objects.docx
perturbation,Perturbation,04,"Representation, Invariance, and Projection",0,No direct mention,02_Research_Papers/04_Representation_and_Projection/Representation_Invariance_and_Projection.docx
perturbation,Perturbation,05,"Ontology, Semantics, Representation, and Interpretation",0,No direct mention,02_Research_Papers/05_Ontology_Semantics_Interpretation/Ontology_Semantics_Representation_and_Interpretation.docx
perturbation,Perturbation,06,"Opportunity, Affordance, and Action Availability",0,No direct mention,02_Research_Papers/06_Opportunity/Opportunity_Affordance_and_Action_Availability.docx
perturbation,Perturbation,07,Interaction,9,Originating,02_Research_Papers/07_Interaction/Interaction_Toward_a_General_Theory_of_Interaction.docx
perturbation,Perturbation,08,Behavior,0,No direct mention,02_Research_Papers/08_Behavior/Behavior_Toward_a_Scientific_Theory_of_Computational_Behavior.docx
perturbation,Perturbation,09,Measurement,0,No direct mention,02_Research_Papers/09_Measurement/Measurement_Toward_a_Scientific_Framework_for_Interaction_Research.docx
perturbation,Perturbation,10,Interaction Similarity,0,No direct mention,02_Research_Papers/10_Similarity/Interaction_Similarity_Toward_a_General_Theory_of_Comparable_Interactions.docx
perturbation,Perturbation,11,Interaction Transfer,0,No direct mention,02_Research_Papers/11_Transfer/Interaction_Transfer_Toward_a_Theory_of_Experience_and_Adaptation.docx
perturbation,Perturbation,12,Interaction Strategies,0,No direct mention,02_Research_Papers/12_Strategies/Interaction_Strategies_Toward_a_Theory_of_Behavioral_Organization.docx
perturbation,Perturbation,13,Formal Models of Computational Interaction,0,No direct mention,02_Research_Papers/13_Formal_Models/Formal_Models_of_Computational_Interaction_Toward_a_Mathematical_Foundation.docx
perturbation,Perturbation,14,Predicting Interaction,0,No direct mention,02_Research_Papers/14_Prediction/Predicting_Interaction_Toward_a_Predictive_Theory_of_Computational_Interaction.docx
perturbation,Perturbation,15,Comparative Interaction,0,No direct mention,02_Research_Papers/15_Comparative_Interaction/Comparative_Interaction_Toward_a_Scientific_Method_for_Comparing_Computational_Interactions.docx
perturbation,Perturbation,16,Computational Interaction Science,0,No direct mention,02_Research_Papers/16_Program_Synthesis/Computational_Interaction_Science_Foundations.docx
uptake,Uptake,01,"INTERACTION AS A
SCIENTIFIC EXPLANANDUM",0,No direct mention,02_Research_Papers/01_Scientific_Explanandum/Interaction_as_a_Scientific_Explanandum.docx
uptake,Uptake,02,"CAN INTERACTION BECOME A
PRIMARY SCIENTIFIC OBJECT?",0,No direct mention,02_Research_Papers/02_Primary_Scientific_Object/Can_Interaction_Become_a_Primary_Scientific_Object.docx
uptake,Uptake,03,How Sciences Define Their Objects,0,No direct mention,02_Research_Papers/03_Architecture_of_Sciences/How_Sciences_Define_Their_Objects.docx
uptake,Uptake,04,"Representation, Invariance, and Projection",0,No direct mention,02_Research_Papers/04_Representation_and_Projection/Representation_Invariance_and_Projection.docx
uptake,Uptake,05,"Ontology, Semantics, Representation, and Interpretation",1,Supporting,02_Research_Papers/05_Ontology_Semantics_Interpretation/Ontology_Semantics_Representation_and_Interpretation.docx
uptake,Uptake,06,"Opportunity, Affordance, and Action Availability",1,Supporting,02_Research_Papers/06_Opportunity/Opportunity_Affordance_and_Action_Availability.docx
uptake,Uptake,07,Interaction,11,Originating,02_Research_Papers/07_Interaction/Interaction_Toward_a_General_Theory_of_Interaction.docx
uptake,Uptake,08,Behavior,0,No direct mention,02_Research_Papers/08_Behavior/Behavior_Toward_a_Scientific_Theory_of_Computational_Behavior.docx
uptake,Uptake,09,Measurement,0,No direct mention,02_Research_Papers/09_Measurement/Measurement_Toward_a_Scientific_Framework_for_Interaction_Research.docx
uptake,Uptake,10,Interaction Similarity,0,No direct mention,02_Research_Papers/10_Similarity/Interaction_Similarity_Toward_a_General_Theory_of_Comparable_Interactions.docx
uptake,Uptake,11,Interaction Transfer,0,No direct mention,02_Research_Papers/11_Transfer/Interaction_Transfer_Toward_a_Theory_of_Experience_and_Adaptation.docx
uptake,Uptake,12,Interaction Strategies,0,No direct mention,02_Research_Papers/12_Strategies/Interaction_Strategies_Toward_a_Theory_of_Behavioral_Organization.docx
uptake,Uptake,13,Formal Models of Computational Interaction,0,No direct mention,02_Research_Papers/13_Formal_Models/Formal_Models_of_Computational_Interaction_Toward_a_Mathematical_Foundation.docx
uptake,Uptake,14,Predicting Interaction,0,No direct mention,02_Research_Papers/14_Prediction/Predicting_Interaction_Toward_a_Predictive_Theory_of_Computational_Interaction.docx
uptake,Uptake,15,Comparative Interaction,0,No direct mention,02_Research_Papers/15_Comparative_Interaction/Comparative_Interaction_Toward_a_Scientific_Method_for_Comparing_Computational_Interactions.docx
uptake,Uptake,16,Computational Interaction Science,0,No direct mention,02_Research_Papers/16_Program_Synthesis/Computational_Interaction_Science_Foundations.docx
recurrence,Recurrence,01,"INTERACTION AS A
SCIENTIFIC EXPLANANDUM",0,No direct mention,02_Research_Papers/01_Scientific_Explanandum/Interaction_as_a_Scientific_Explanandum.docx
recurrence,Recurrence,02,"CAN INTERACTION BECOME A
PRIMARY SCIENTIFIC OBJECT?",0,No direct mention,02_Research_Papers/02_Primary_Scientific_Object/Can_Interaction_Become_a_Primary_Scientific_Object.docx
recurrence,Recurrence,03,How Sciences Define Their Objects,0,No direct mention,02_Research_Papers/03_Architecture_of_Sciences/How_Sciences_Define_Their_Objects.docx
recurrence,Recurrence,04,"Representation, Invariance, and Projection",0,No direct mention,02_Research_Papers/04_Representation_and_Projection/Representation_Invariance_and_Projection.docx
recurrence,Recurrence,05,"Ontology, Semantics, Representation, and Interpretation",0,No direct mention,02_Research_Papers/05_Ontology_Semantics_Interpretation/Ontology_Semantics_Representation_and_Interpretation.docx
recurrence,Recurrence,06,"Opportunity, Affordance, and Action Availability",0,No direct mention,02_Research_Papers/06_Opportunity/Opportunity_Affordance_and_Action_Availability.docx
recurrence,Recurrence,07,Interaction,9,Originating,02_Research_Papers/07_Interaction/Interaction_Toward_a_General_Theory_of_Interaction.docx
recurrence,Recurrence,08,Behavior,1,Supporting,02_Research_Papers/08_Behavior/Behavior_Toward_a_Scientific_Theory_of_Computational_Behavior.docx
recurrence,Recurrence,09,Measurement,0,No direct mention,02_Research_Papers/09_Measurement/Measurement_Toward_a_Scientific_Framework_for_Interaction_Research.docx
recurrence,Recurrence,10,Interaction Similarity,0,No direct mention,02_Research_Papers/10_Similarity/Interaction_Similarity_Toward_a_General_Theory_of_Comparable_Interactions.docx
recurrence,Recurrence,11,Interaction Transfer,0,No direct mention,02_Research_Papers/11_Transfer/Interaction_Transfer_Toward_a_Theory_of_Experience_and_Adaptation.docx
recurrence,Recurrence,12,Interaction Strategies,2,Supporting,02_Research_Papers/12_Strategies/Interaction_Strategies_Toward_a_Theory_of_Behavioral_Organization.docx
recurrence,Recurrence,13,Formal Models of Computational Interaction,0,No direct mention,02_Research_Papers/13_Formal_Models/Formal_Models_of_Computational_Interaction_Toward_a_Mathematical_Foundation.docx
recurrence,Recurrence,14,Predicting Interaction,0,No direct mention,02_Research_Papers/14_Prediction/Predicting_Interaction_Toward_a_Predictive_Theory_of_Computational_Interaction.docx
recurrence,Recurrence,15,Comparative Interaction,0,No direct mention,02_Research_Papers/15_Comparative_Interaction/Comparative_Interaction_Toward_a_Scientific_Method_for_Comparing_Computational_Interactions.docx
recurrence,Recurrence,16,Computational Interaction Science,0,No direct mention,02_Research_Papers/16_Program_Synthesis/Computational_Interaction_Science_Foundations.docx
interaction-contract,Interaction contract,01,"INTERACTION AS A
SCIENTIFIC EXPLANANDUM",0,No direct mention,02_Research_Papers/01_Scientific_Explanandum/Interaction_as_a_Scientific_Explanandum.docx
interaction-contract,Interaction contract,02,"CAN INTERACTION BECOME A
PRIMARY SCIENTIFIC OBJECT?",0,No direct mention,02_Research_Papers/02_Primary_Scientific_Object/Can_Interaction_Become_a_Primary_Scientific_Object.docx
interaction-contract,Interaction contract,03,How Sciences Define Their Objects,0,No direct mention,02_Research_Papers/03_Architecture_of_Sciences/How_Sciences_Define_Their_Objects.docx
interaction-contract,Interaction contract,04,"Representation, Invariance, and Projection",0,No direct mention,02_Research_Papers/04_Representation_and_Projection/Representation_Invariance_and_Projection.docx
interaction-contract,Interaction contract,05,"Ontology, Semantics, Representation, and Interpretation",0,No direct mention,02_Research_Papers/05_Ontology_Semantics_Interpretation/Ontology_Semantics_Representation_and_Interpretation.docx
interaction-contract,Interaction contract,06,"Opportunity, Affordance, and Action Availability",0,No direct mention,02_Research_Papers/06_Opportunity/Opportunity_Affordance_and_Action_Availability.docx
interaction-contract,Interaction contract,07,Interaction,3,Originating,02_Research_Papers/07_Interaction/Interaction_Toward_a_General_Theory_of_Interaction.docx
interaction-contract,Interaction contract,08,Behavior,0,No direct mention,02_Research_Papers/08_Behavior/Behavior_Toward_a_Scientific_Theory_of_Computational_Behavior.docx
interaction-contract,Interaction contract,09,Measurement,0,No direct mention,02_Research_Papers/09_Measurement/Measurement_Toward_a_Scientific_Framework_for_Interaction_Research.docx
interaction-contract,Interaction contract,10,Interaction Similarity,0,No direct mention,02_Research_Papers/10_Similarity/Interaction_Similarity_Toward_a_General_Theory_of_Comparable_Interactions.docx
interaction-contract,Interaction contract,11,Interaction Transfer,0,No direct mention,02_Research_Papers/11_Transfer/Interaction_Transfer_Toward_a_Theory_of_Experience_and_Adaptation.docx
interaction-contract,Interaction contract,12,Interaction Strategies,0,No direct mention,02_Research_Papers/12_Strategies/Interaction_Strategies_Toward_a_Theory_of_Behavioral_Organization.docx
interaction-contract,Interaction contract,13,Formal Models of Computational Interaction,0,No direct mention,02_Research_Papers/13_Formal_Models/Formal_Models_of_Computational_Interaction_Toward_a_Mathematical_Foundation.docx
interaction-contract,Interaction contract,14,Predicting Interaction,0,No direct mention,02_Research_Papers/14_Prediction/Predicting_Interaction_Toward_a_Predictive_Theory_of_Computational_Interaction.docx
interaction-contract,Interaction contract,15,Comparative Interaction,1,Supporting,02_Research_Papers/15_Comparative_Interaction/Comparative_Interaction_Toward_a_Scientific_Method_for_Comparing_Computational_Interactions.docx
interaction-contract,Interaction contract,16,Computational Interaction Science,2,Supporting,02_Research_Papers/16_Program_Synthesis/Computational_Interaction_Science_Foundations.docx
interaction-morphology,Interaction morphology,01,"INTERACTION AS A
SCIENTIFIC EXPLANANDUM",0,No direct mention,02_Research_Papers/01_Scientific_Explanandum/Interaction_as_a_Scientific_Explanandum.docx
interaction-morphology,Interaction morphology,02,"CAN INTERACTION BECOME A
PRIMARY SCIENTIFIC OBJECT?",0,No direct mention,02_Research_Papers/02_Primary_Scientific_Object/Can_Interaction_Become_a_Primary_Scientific_Object.docx
interaction-morphology,Interaction morphology,03,How Sciences Define Their Objects,0,No direct mention,02_Research_Papers/03_Architecture_of_Sciences/How_Sciences_Define_Their_Objects.docx
interaction-morphology,Interaction morphology,04,"Representation, Invariance, and Projection",0,No direct mention,02_Research_Papers/04_Representation_and_Projection/Representation_Invariance_and_Projection.docx
interaction-morphology,Interaction morphology,05,"Ontology, Semantics, Representation, and Interpretation",0,No direct mention,02_Research_Papers/05_Ontology_Semantics_Interpretation/Ontology_Semantics_Representation_and_Interpretation.docx
interaction-morphology,Interaction morphology,06,"Opportunity, Affordance, and Action Availability",0,No direct mention,02_Research_Papers/06_Opportunity/Opportunity_Affordance_and_Action_Availability.docx
interaction-morphology,Interaction morphology,07,Interaction,0,No direct mention,02_Research_Papers/07_Interaction/Interaction_Toward_a_General_Theory_of_Interaction.docx
interaction-morphology,Interaction morphology,08,Behavior,0,No direct mention,02_Research_Papers/08_Behavior/Behavior_Toward_a_Scientific_Theory_of_Computational_Behavior.docx
interaction-morphology,Interaction morphology,09,Measurement,0,No direct mention,02_Research_Papers/09_Measurement/Measurement_Toward_a_Scientific_Framework_for_Interaction_Research.docx
interaction-morphology,Interaction morphology,10,Interaction Similarity,0,No direct mention,02_Research_Papers/10_Similarity/Interaction_Similarity_Toward_a_General_Theory_of_Comparable_Interactions.docx
interaction-morphology,Interaction morphology,11,Interaction Transfer,0,No direct mention,02_Research_Papers/11_Transfer/Interaction_Transfer_Toward_a_Theory_of_Experience_and_Adaptation.docx
interaction-morphology,Interaction morphology,12,Interaction Strategies,0,No direct mention,02_Research_Papers/12_Strategies/Interaction_Strategies_Toward_a_Theory_of_Behavioral_Organization.docx
interaction-morphology,Interaction morphology,13,Formal Models of Computational Interaction,0,No direct mention,02_Research_Papers/13_Formal_Models/Formal_Models_of_Computational_Interaction_Toward_a_Mathematical_Foundation.docx
interaction-morphology,Interaction morphology,14,Predicting Interaction,0,No direct mention,02_Research_Papers/14_Prediction/Predicting_Interaction_Toward_a_Predictive_Theory_of_Computational_Interaction.docx
interaction-morphology,Interaction morphology,15,Comparative Interaction,0,No direct mention,02_Research_Papers/15_Comparative_Interaction/Comparative_Interaction_Toward_a_Scientific_Method_for_Comparing_Computational_Interactions.docx
interaction-morphology,Interaction morphology,16,Computational Interaction Science,0,No direct mention,02_Research_Papers/16_Program_Synthesis/Computational_Interaction_Science_Foundations.docx
interaction-grammar,Interaction grammar,01,"INTERACTION AS A
SCIENTIFIC EXPLANANDUM",0,No direct mention,02_Research_Papers/01_Scientific_Explanandum/Interaction_as_a_Scientific_Explanandum.docx
interaction-grammar,Interaction grammar,02,"CAN INTERACTION BECOME A
PRIMARY SCIENTIFIC OBJECT?",1,Originating,02_Research_Papers/02_Primary_Scientific_Object/Can_Interaction_Become_a_Primary_Scientific_Object.docx
interaction-grammar,Interaction grammar,03,How Sciences Define Their Objects,0,No direct mention,02_Research_Papers/03_Architecture_of_Sciences/How_Sciences_Define_Their_Objects.docx
interaction-grammar,Interaction grammar,04,"Representation, Invariance, and Projection",0,No direct mention,02_Research_Papers/04_Representation_and_Projection/Representation_Invariance_and_Projection.docx
interaction-grammar,Interaction grammar,05,"Ontology, Semantics, Representation, and Interpretation",0,No direct mention,02_Research_Papers/05_Ontology_Semantics_Interpretation/Ontology_Semantics_Representation_and_Interpretation.docx
interaction-grammar,Interaction grammar,06,"Opportunity, Affordance, and Action Availability",0,No direct mention,02_Research_Papers/06_Opportunity/Opportunity_Affordance_and_Action_Availability.docx
interaction-grammar,Interaction grammar,07,Interaction,1,Supporting,02_Research_Papers/07_Interaction/Interaction_Toward_a_General_Theory_of_Interaction.docx
interaction-grammar,Interaction grammar,08,Behavior,0,No direct mention,02_Research_Papers/08_Behavior/Behavior_Toward_a_Scientific_Theory_of_Computational_Behavior.docx
interaction-grammar,Interaction grammar,09,Measurement,0,No direct mention,02_Research_Papers/09_Measurement/Measurement_Toward_a_Scientific_Framework_for_Interaction_Research.docx
interaction-grammar,Interaction grammar,10,Interaction Similarity,0,No direct mention,02_Research_Papers/10_Similarity/Interaction_Similarity_Toward_a_General_Theory_of_Comparable_Interactions.docx
interaction-grammar,Interaction grammar,11,Interaction Transfer,0,No direct mention,02_Research_Papers/11_Transfer/Interaction_Transfer_Toward_a_Theory_of_Experience_and_Adaptation.docx
interaction-grammar,Interaction grammar,12,Interaction Strategies,0,No direct mention,02_Research_Papers/12_Strategies/Interaction_Strategies_Toward_a_Theory_of_Behavioral_Organization.docx
interaction-grammar,Interaction grammar,13,Formal Models of Computational Interaction,0,No direct mention,02_Research_Papers/13_Formal_Models/Formal_Models_of_Computational_Interaction_Toward_a_Mathematical_Foundation.docx
interaction-grammar,Interaction grammar,14,Predicting Interaction,0,No direct mention,02_Research_Papers/14_Prediction/Predicting_Interaction_Toward_a_Predictive_Theory_of_Computational_Interaction.docx
interaction-grammar,Interaction grammar,15,Comparative Interaction,0,No direct mention,02_Research_Papers/15_Comparative_Interaction/Comparative_Interaction_Toward_a_Scientific_Method_for_Comparing_Computational_Interactions.docx
interaction-grammar,Interaction grammar,16,Computational Interaction Science,0,No direct mention,02_Research_Papers/16_Program_Synthesis/Computational_Interaction_Science_Foundations.docx
interaction-history,Interaction history,01,"INTERACTION AS A
SCIENTIFIC EXPLANANDUM",3,Originating,02_Research_Papers/01_Scientific_Explanandum/Interaction_as_a_Scientific_Explanandum.docx
interaction-history,Interaction history,02,"CAN INTERACTION BECOME A
PRIMARY SCIENTIFIC OBJECT?",0,No direct mention,02_Research_Papers/02_Primary_Scientific_Object/Can_Interaction_Become_a_Primary_Scientific_Object.docx
interaction-history,Interaction history,03,How Sciences Define Their Objects,0,No direct mention,02_Research_Papers/03_Architecture_of_Sciences/How_Sciences_Define_Their_Objects.docx
interaction-history,Interaction history,04,"Representation, Invariance, and Projection",0,No direct mention,02_Research_Papers/04_Representation_and_Projection/Representation_Invariance_and_Projection.docx
interaction-history,Interaction history,05,"Ontology, Semantics, Representation, and Interpretation",0,No direct mention,02_Research_Papers/05_Ontology_Semantics_Interpretation/Ontology_Semantics_Representation_and_Interpretation.docx
interaction-history,Interaction history,06,"Opportunity, Affordance, and Action Availability",0,No direct mention,02_Research_Papers/06_Opportunity/Opportunity_Affordance_and_Action_Availability.docx
interaction-history,Interaction history,07,Interaction,0,No direct mention,02_Research_Papers/07_Interaction/Interaction_Toward_a_General_Theory_of_Interaction.docx
interaction-history,Interaction history,08,Behavior,0,No direct mention,02_Research_Papers/08_Behavior/Behavior_Toward_a_Scientific_Theory_of_Computational_Behavior.docx
interaction-history,Interaction history,09,Measurement,0,No direct mention,02_Research_Papers/09_Measurement/Measurement_Toward_a_Scientific_Framework_for_Interaction_Research.docx
interaction-history,Interaction history,10,Interaction Similarity,0,No direct mention,02_Research_Papers/10_Similarity/Interaction_Similarity_Toward_a_General_Theory_of_Comparable_Interactions.docx
interaction-history,Interaction history,11,Interaction Transfer,0,No direct mention,02_Research_Papers/11_Transfer/Interaction_Transfer_Toward_a_Theory_of_Experience_and_Adaptation.docx
interaction-history,Interaction history,12,Interaction Strategies,0,No direct mention,02_Research_Papers/12_Strategies/Interaction_Strategies_Toward_a_Theory_of_Behavioral_Organization.docx
interaction-history,Interaction history,13,Formal Models of Computational Interaction,0,No direct mention,02_Research_Papers/13_Formal_Models/Formal_Models_of_Computational_Interaction_Toward_a_Mathematical_Foundation.docx
interaction-history,Interaction history,14,Predicting Interaction,0,No direct mention,02_Research_Papers/14_Prediction/Predicting_Interaction_Toward_a_Predictive_Theory_of_Computational_Interaction.docx
interaction-history,Interaction history,15,Comparative Interaction,0,No direct mention,02_Research_Papers/15_Comparative_Interaction/Comparative_Interaction_Toward_a_Scientific_Method_for_Comparing_Computational_Interactions.docx
interaction-history,Interaction history,16,Computational Interaction Science,0,No direct mention,02_Research_Papers/16_Program_Synthesis/Computational_Interaction_Science_Foundations.docx
trace,Trace,01,"INTERACTION AS A
SCIENTIFIC EXPLANANDUM",3,Supporting,02_Research_Papers/01_Scientific_Explanandum/Interaction_as_a_Scientific_Explanandum.docx
trace,Trace,02,"CAN INTERACTION BECOME A
PRIMARY SCIENTIFIC OBJECT?",0,No direct mention,02_Research_Papers/02_Primary_Scientific_Object/Can_Interaction_Become_a_Primary_Scientific_Object.docx
trace,Trace,03,How Sciences Define Their Objects,0,No direct mention,02_Research_Papers/03_Architecture_of_Sciences/How_Sciences_Define_Their_Objects.docx
trace,Trace,04,"Representation, Invariance, and Projection",0,No direct mention,02_Research_Papers/04_Representation_and_Projection/Representation_Invariance_and_Projection.docx
trace,Trace,05,"Ontology, Semantics, Representation, and Interpretation",0,No direct mention,02_Research_Papers/05_Ontology_Semantics_Interpretation/Ontology_Semantics_Representation_and_Interpretation.docx
trace,Trace,06,"Opportunity, Affordance, and Action Availability",3,Supporting,02_Research_Papers/06_Opportunity/Opportunity_Affordance_and_Action_Availability.docx
trace,Trace,07,Interaction,5,Supporting,02_Research_Papers/07_Interaction/Interaction_Toward_a_General_Theory_of_Interaction.docx
trace,Trace,08,Behavior,14,Supporting,02_Research_Papers/08_Behavior/Behavior_Toward_a_Scientific_Theory_of_Computational_Behavior.docx
trace,Trace,09,Measurement,1,Supporting,02_Research_Papers/09_Measurement/Measurement_Toward_a_Scientific_Framework_for_Interaction_Research.docx
trace,Trace,10,Interaction Similarity,20,Originating,02_Research_Papers/10_Similarity/Interaction_Similarity_Toward_a_General_Theory_of_Comparable_Interactions.docx
trace,Trace,11,Interaction Transfer,1,Supporting,02_Research_Papers/11_Transfer/Interaction_Transfer_Toward_a_Theory_of_Experience_and_Adaptation.docx
trace,Trace,12,Interaction Strategies,8,Supporting,02_Research_Papers/12_Strategies/Interaction_Strategies_Toward_a_Theory_of_Behavioral_Organization.docx
trace,Trace,13,Formal Models of Computational Interaction,4,Supporting,02_Research_Papers/13_Formal_Models/Formal_Models_of_Computational_Interaction_Toward_a_Mathematical_Foundation.docx
trace,Trace,14,Predicting Interaction,5,Supporting,02_Research_Papers/14_Prediction/Predicting_Interaction_Toward_a_Predictive_Theory_of_Computational_Interaction.docx
trace,Trace,15,Comparative Interaction,5,Supporting,02_Research_Papers/15_Comparative_Interaction/Comparative_Interaction_Toward_a_Scientific_Method_for_Comparing_Computational_Interactions.docx
trace,Trace,16,Computational Interaction Science,4,Supporting,02_Research_Papers/16_Program_Synthesis/Computational_Interaction_Science_Foundations.docx
measurement-contract,Measurement contract,01,"INTERACTION AS A
SCIENTIFIC EXPLANANDUM",0,No direct mention,02_Research_Papers/01_Scientific_Explanandum/Interaction_as_a_Scientific_Explanandum.docx
measurement-contract,Measurement contract,02,"CAN INTERACTION BECOME A
PRIMARY SCIENTIFIC OBJECT?",0,No direct mention,02_Research_Papers/02_Primary_Scientific_Object/Can_Interaction_Become_a_Primary_Scientific_Object.docx
measurement-contract,Measurement contract,03,How Sciences Define Their Objects,0,No direct mention,02_Research_Papers/03_Architecture_of_Sciences/How_Sciences_Define_Their_Objects.docx
measurement-contract,Measurement contract,04,"Representation, Invariance, and Projection",0,No direct mention,02_Research_Papers/04_Representation_and_Projection/Representation_Invariance_and_Projection.docx
measurement-contract,Measurement contract,05,"Ontology, Semantics, Representation, and Interpretation",0,No direct mention,02_Research_Papers/05_Ontology_Semantics_Interpretation/Ontology_Semantics_Representation_and_Interpretation.docx
measurement-contract,Measurement contract,06,"Opportunity, Affordance, and Action Availability",0,No direct mention,02_Research_Papers/06_Opportunity/Opportunity_Affordance_and_Action_Availability.docx
measurement-contract,Measurement contract,07,Interaction,0,No direct mention,02_Research_Papers/07_Interaction/Interaction_Toward_a_General_Theory_of_Interaction.docx
measurement-contract,Measurement contract,08,Behavior,1,Supporting,02_Research_Papers/08_Behavior/Behavior_Toward_a_Scientific_Theory_of_Computational_Behavior.docx
measurement-contract,Measurement contract,09,Measurement,4,Originating,02_Research_Papers/09_Measurement/Measurement_Toward_a_Scientific_Framework_for_Interaction_Research.docx
measurement-contract,Measurement contract,10,Interaction Similarity,0,No direct mention,02_Research_Papers/10_Similarity/Interaction_Similarity_Toward_a_General_Theory_of_Comparable_Interactions.docx
measurement-contract,Measurement contract,11,Interaction Transfer,1,Supporting,02_Research_Papers/11_Transfer/Interaction_Transfer_Toward_a_Theory_of_Experience_and_Adaptation.docx
